"URL","html_name","Title","Subtitle","Date","Content","Country","Topics"
"https://www.hrw.org/news/2002/12/15/un-cites-child-recruiters-omits-leading-offenders","UN Cites Child Recruiters But Omits Leading Offenders","U.N. Cites Child Recruiters But Omits Leading Offenders","","12/15/2002","A landmark report to the U.N. Security Council brings needed scrutiny to governments and armed groups using children as soldiers, but omits some of the world's worst offenders, Human Rights Watch said today. The Secretary-General's report on children and armed conflict, released today, for the first time includes a list of specific parties to armed conflict that recruit or use child soldiers in violation of international law. Limited to countries on the Security Council agenda, the report lists parties in the Democratic Republic of Congo, Liberia, Somalia, Burundi and Afghanistan. """"The list sends an important message by singling out specific governments and armed groups as violators,"""" said Jo Becker, children's rights advocacy director for Human Rights Watch. """"But the list excludes countries with widespread child recruitment, including Burma, Colombia and Uganda.""""  Human Rights Watch has documented large-scale forced recruitment of children by Burma's national army, and believes the country may have the largest number of child soldiers in the world. In Colombia, both guerilla and government-linked paramilitaries use large numbers of child soldiers in the country's long-running civil war.  In northern Uganda, the abduction of children for use as soldiers by the Lord's Resistance Army has increased dramatically in recent months. At least 10,000 children have been abducted over the last 15 years.  """"We urge the Security Council to actively monitor the countries named on the Secretary-General's list, and to demand progress or suffer possible sanctions,"""" said Becker. """"The Security Council should also expand its scrutiny to include all countries where children are being recruited or used in violation of international law.""""  The Coalition to Stop the Use of Child Soldiers has documented illegal use of child soldiers by 72 parties in about 20 countries.","Global","Children's Rights, United Nations"
"https://www.hrw.org/news/2002/12/12/afghanistans-women-still-need-our-help","Afghanistans Women Still Need Our Help","Afghanistan's Women Still Need Our Help","Despite some post-Taliban improvements, many restrictions remain in place","12/12/2002","Nineteen-year-old """"Rana"""" had been in Kabul's women's prison for 4 1/2 months when I met her. She was charged with the """"crime"""" of """"running away with a boy,"""" a common allegation levied against girls and women in Afghanistan's prisons. After being married at age 15 to a man who beat her, Rana fled to another man's home, lived with him and bore a child. She later contacted her family, but her uncle decided to kill her for her infidelity. To protect her, Rana's mother turned her in to the police. Holding her 18-month-old baby, Rana told me she is afraid her family will kill her if she is released. In prison, she said, """"I am safe."""" No, this is not a story of women living under the Taliban, the most misogynistic regime the modern world has known. This is the reality that women and girls face today in post-Taliban Afghanistan. The common perception outside Afghanistan is that when the U.S.-led forces overthrew the Taliban, women and girls were liberated. The truth is somewhat different. Despite improvements in access to education and an end to the Taliban's ban on working outside the home, an array of Taliban-era restrictions on women remains in place. One of the worst places is the western province of Herat, ruled by local warlord Ismail Khan. For Herati women and girls, every decision, every day presents dangers or challenges from the government: where they can go, how they can get there, whom they can go with and how they can dress. Herat police now arrest women and girls found alone with men to whom they are not related -- even when walking in the street or riding alone with a taxi driver. The police then take them to the hospital for forced medical examinations to determine whether they have recently had sexual intercourse. Women in Herat still wear the all-enveloping burqa or chador. Government officials enforce this dress code by harassing women and girls on the street, at school and university, and at work. Freedom to work also is threatened. Ismail Khan has publicly chastised women for working for international organizations and imposed burdensome conditions on them. Officials of the United Nations and other international organizations say this makes it more difficult to administer aid programs to women. Many girls are back in school but must study separately from boys, even at Herat University. The few women studying law, journalism and engineering despair of being allowed to practice these professions. """"Only the doors to the schools are open. Everything else is restricted,"""" a 21-year-old Herati woman told me. Things are getting worse, not better. The few women and girls who have dared to challenge Khan's policies have been harshly intimidated. At a public meeting in Herat, one woman tried to read an article she had written stating that women have the same human rights as men, but government officials castigated her. She was badly shaken by the experience. Still in the ninth grade, trying to make up for time lost under the Taliban, she has all but lost hope: """"I think it is too late for me. The government will change but not in time for me."""" Conditions in the capital of Kabul are better, but resurgent Taliban-era restrictions are starting to sprout up even there. Government employees of a renamed """"Vice and Virtue"""" office have patrolled Kabul's streets in recent months to harass women wearing makeup and """"calling attention to themselves."""" Elsewhere, a girls' school in Sar-e Pol was recently burned down by a group formerly allied with the Taliban that now holds power in several districts. In Zabul province, troops have threatened men who allow their wives to teach or their daughters to attend school. Aid officials understand the problems, but not enough is being done to address them. Many U.N. and development agencies too readily accept culturally relative arguments about women and girls, somehow giving higher priority to tradition than rights. Some suggest that pushing too aggressively on women's rights in Afghanistan would be destabilizing and would cause a backlash. But no one is suggesting forcing women and girls to adopt norms they don't want. What is necessary is to allow women and girls in Afghanistan to make choices for themselves. More than a year after the Taliban's fall, it is time for the United States, United Nations and others to follow through on their rhetoric of change and freedom. More aid and technical assistance must be provided to Afghan women and girls who are working to articulate, demand and obtain their basic human rights, not just in Kabul but in the provinces as well. A first step is to make the protection of human rights a larger part of the U.N. mandate in Afghanistan. In addition, the Afghan government must protect those rights by changing the law: On the same day the government released 20 women in Kabul jailed for """"moral crimes,"""" Kabul's police chief vowed to keep arresting them. The outside world must lend material and moral support to Afghanistan's women so they can stand up to the male-dominated warlord culture all around them. So long as women continue to see prison as a better alternative to their lives in Afghanistan, the rest of the world should know it has failed. Zama Coursen-Neff is Counsel to the Children's Rights Division of Human Rights Watch.","Asia, Afghanistan","Children's Rights, Women's Rights, Youth Justice"
"https://www.hrw.org/news/2002/12/11/indonesia-human-rights-key-lasting-peace-aceh","Indonesia- Human Rights Key to Lasting Peace in Aceh","Indonesia: Human Rights Key to Lasting Peace in Aceh","","12/11/2002","(New York) The peace agreement signed on Monday in Geneva by the government of Indonesia and the armed Free Aceh Movement (GAM) could, if implemented with human rights protections, end years of conflict, Human Rights Watch said today. Human Rights Watch said the long running Aceh conflict has been marked by serious human rights abuses on both sides. More than 10,000 people have been killed, including more than 1,300 in the past year alone. The agreement calls for a cessation of hostilities and mandates an immediate end to all acts of violence and unlawful arrests. """"This peace deal is welcome, but we are concerned by the absence of human rights provisions or even of the term 'human rights,' in the agreement,"""" said Brad Adams, executive director of the Asia Division of Human Rights Watch. """"The agreement won't stick without will on both sides to protect human rights and civilian lives.""""  Human Rights Watch said that the continuation of violence up to the signing of the agreement casts doubt on the will of the parties to make the agreement a success. Before the start of the annual Ramadan period in early November, GAM announced a unilateral cease-fire in anticipation of the signing of yesterday's agreement. However, the Indonesian military launched an offensive the next day, during which it laid siege to a major GAM base in Cot Trieng. GAM responded by violating its own cease-fire. Both sides sustained numerous casualties during this period.  Human Rights Watch also expressed concern that the agreement includes no mechanism to ensure protection for human rights workers investigating abuses.  """"We are pleased that both parties have accepted the presence of monitors to report on the security situation, but there should also be an agreement on the role of both international and local human rights monitors, too,"""" said Adams. """"The ability of human rights workers to monitor the situation in Aceh after the signing of the peace agreement will be critical to making the agreement a success.""""  Recent weeks have seen the increased targeting of local human rights workers in Aceh. For example, Musliadi, a coordinator of the Coalition for West Aceh Students' Movement (KAGEMPAR) and a member of the Aceh Referendum Information Center, was abducted from the KAGEMPAR office in Banda Aceh on November 30 by six armed, plain-clothed men. His body was found four days later in Sibreh village, Aceh Besar District, floating in the river. His corpse had signs that he had been tortured. Several human rights groups, including the Aceh Legal Aid Office, have also reported an increase in intimidation against their staff.  Human Rights Watch said outside support and pressure will be critical for the peace agreement to succeed over the long term.  """"The international community must insist to both sides that they abide by the letter and spirit of the agreement, commit to a lasting cease-fire, and ensure the protection of basic human rights,"""" said Adams. """"Only with these protections will the provincial elections called for in 2004 be a success.""""  Human Rights Watch also called on donors such as Japan, who are pledging assistance for reconstruction in Aceh, to use their influence with the Indonesian government and GAM to insist on independent human rights monitoring and respect for the rule of law as conditions for development aid. Human Rights Watch also suggested that embassies in Jakarta, particularly those of ASEAN countries, regularly send their representatives to Aceh to monitor the situation and make clear their support for human rights workers.  Human Rights Watch commended the announcement today in Aceh by a spokesman for the Indonesian army that government troops would cease all military operations in the province and return to barracks. Any lasting peace agreement will require the armed forces of both sides to withdraw and end attacks on soldiers and civilians alike.  """"There have been many false promises to the Acehnese people about the end of hostilities,"""" said Adams. """"We hope this time will be different.""""","Asia, Indonesia",""
"https://www.hrw.org/news/2002/12/11/implementation-ccw-amended-protocol-ii","Implementation of CCW Amended Protocol II","Implementation of CCW Amended Protocol II","Memorandum to Delegates of the Fourth Annual Meeting of States Parties","12/11/2002","Actions by certain States Parties during the past year raise serious concerns about the effective implementation of Amended Protocol II to the 1980 Convention on Certain Conventional Weapons (CCW).  Human Rights Watch urges all States Parties to address these concerns as they review the implementation and operation of Amended Protocol II during the Fourth Annual Meeting on December 11, 2002.  Specifically, there are concerns about: the effectiveness of the measures taken by India and Pakistan to ensure the exclusion of civilians from areas containing recently emplaced landmines; allegations that Pakistan Ordnance Factories offered two types of antipersonnel mines for sale in the United Kingdom; the lack of reported progress by States Parties like China and Pakistan to enable them to end their deferred compliance with key provisions; and the lack of detailed reporting on the national measures taken by States Parties to implement Amended Protocol II, particularly regarding the detectability and reliability requirements for antipersonnel mines.","Global","Arms, Landmines"
"https://www.hrw.org/news/2002/12/10/australia-deterring-asylum-seekers-violating-rights","Australia- Deterring Asylum Seekers by Violating Rights","Australia: Deterring Asylum Seekers by Violating Rights","Study Faults Australia for Accepting Refugees """"By Invitation Only""""","12/10/2002","(Sydney) Many refugees who come uninvited to Australia are compelled to do so because they cannot find effective protection anywhere else, Human Rights Watch said in a new report released to mark International Human Rights Day. The 94-page report, """"By Invitation Only: Australian Asylum Policy,"""" is based on eight months of investigation and challenges the Australian government's policy on asylum seekers as a breach of the country's international obligations to protect refugees. """"These people are not 'queue jumpers' -many are refugees in need of protection who have been failed by the system at every stage,"""" said Rory Mungoven, global advocacy director for Human Rights Watch. """"They should not be treated differently from the refugees Australia invites to resettle from refugee camps overseas."""" Human Rights Watch found that many asylum seekers from Afghanistan, Iraq and Iran were still at risk in the countries through which they passed - such as Jordan or Indonesia - and were unable to access the offices of United Nations High Commissioner for Refugees or foreign embassies to apply for resettlement. Human Rights Watch's evidence shows that the Australian Defence Forces violated the rights of asylum seekers on board boats intercepted in October 2001. They detained the single men under inhumane conditions, beat several of them with batons and used other unnecessary force against vulnerable refugee families. These findings contradict the report of the Australian Senate Select Committee on a Certain Maritime Incident [issued on October 23, 2002] that praised the humanitarian conduct of the naval operations. Unlike the Senate Committee, which could not collect refugee testimony, Human Rights Watch interviewed dozens of refugees present during the naval operations. After being refused entry to Australia, the intercepted asylum seekers were sent to the Pacific states of Nauru and Papua New Guinea, where they have been arbitrarily detained and have had no access to legal assistance or an independent appeal body to re-examine their claims. Other asylum seekers have been warehoused in camps in Indonesia. The Human Rights Watch report criticizes Australia's so-called """"Pacific Solution"""" by highlighting serious failings in the protection available to refugees and asylum seekers in these three countries. Human Rights Watch urged the Australian government to resettle those who remain in the Pacific detention centers and to refrain from forcing rejected asylum seekers back to countries where conditions do not allow for return in safety and dignity. Human Rights Watch warned that asylum seekers detained in the newly built facility on Christmas Island are likely to face the same abuses - arbitrary detention, lack of due process in asylum procedures and denial of family reunification. Christmas Island, an Australian territory in the Indian Ocean, was """"excised"""" by the government last year, meaning that the right to apply for protection in Australia has been removed from any asylum seeker who arrives there. Human Rights Watch also appealed to the Australian government not to force refugees it had already accepted to re-apply for asylum when their current visas (called """"Temporary Protection Visas"""") expire. Such a policy is contrary to all accepted state practice and to UN guidance on reserving Temporary Protection for use in mass influx situations. If the Australian Department of Immigration insists on reassessing their status, Human Rights Watch believes that individual refugees should at least be given a fair chance to explain why they were not safe in a country nearer to home or en route to Australia. Under Australian law, the mere fact that they spent more than seven days in a country deemed to be safe before arriving in Australia, or that there were offices of the UN High Commissioner for Refugees (UNHCR) in a country through which they passed, may be used as grounds for denying them important human rights. Human Rights Watch urged UNHCR to tell the Australian government and people in plain terms that its presence in transit countries such as Jordan or Indonesia is no substitute for the protection that should be offered by states. """"Australia's handling of these refugees is even more shameful when you learn the dangers they faced on the way here,"""" said Mungoven. """"You can't say one group of refugees is more deserving than another, just because of how they arrived. That's the Australian government's game, but it's not international law."""" This is the first full report ever issued on Australia by Human Rights Watch, an international monitoring group based in New York. Human Rights Watch has issued some 1,100 reports since 1978 on systematic human rights violations in Europe, Asia, the Middle East, Africa and the Americas. Many of these reports have documented violations of the rights of refugees and internally displaced persons around the world.","Asia, Australia",""
"https://www.hrw.org/news/2002/12/08/us-executions-scheduled-human-rights-day","US- Executions Scheduled for Human Rights Day","U.S.: Executions Scheduled for Human Rights Day","","12/08/2002","Human Rights Watch appealed to the governors of North Carolina and Oklahoma today to halt two executions scheduled for December 10, International Human Rights Day. Human Rights Watch asked that both death sentences be commuted to life in prison.""""The execution of these two men on a day that is set aside to celebrate human rights shows how out of step the United States is with the rest of the world on the death penalty,"""" said Wendy Patten, U.S. advocacy director for Human Rights Watch. The two men scheduled to be executed on December 10 are Desmond Carter and Jerry McCracken, both age 35. Carter was convicted for the murder of an elderly neighbor and is set to die by lethal injection in North Carolina. McCracken, who was convicted of four murders, is scheduled to be put to death in Oklahoma. Serious questions persist regarding the fairness of the death penalty systems in North Carolina and Oklahoma. A study by the North Carolina Council of Churches concluded that racial factors played a large role in determining who received death sentences, finding that defendants who murdered white victims were 3.5 times more likely to be sentenced to death than those who killed black victims. Defendants in North Carolina also confront a lack of qualified court-appointed counsel to handle their cases. According to a recent study by the Common Sense Foundation, a North Carolina policy group, one out of every six death row inmates was represented at trial by lawyers who were, at some time, disciplined by the North Carolina State Bar. After a lengthy hearing on December 4, a state court judge stayed Carter's execution and ordered a hearing to consider claims of racial bias and inadequate representation, but the state Supreme Court overturned the judge's ruling and lifted the stay in a cursory opinion issued on December 6. Inadequate legal representation has also plagued Oklahoma's death penalty system. Oklahoma has one of the highest execution rates in the country, with 0.145 executed per 10,000 people. In 2001, Oklahoma executed more prisoners than any other state. Numerous capital defendants in Oklahoma have been represented by court-appointed lawyers who failed to present witnesses and mitigation evidence and, in some instances, failed to make opening statements. """"These cases highlight problems endemic to the death penalty, including racial bias and lack of adequate representation,"""" said Ms. Patten. """"Many U.S. states continue to carry out death sentences despite serious concerns about fairness."""" Human Rights Watch continues to urge the abolition of the death penalty in the 38 U.S. states that retain it. Human Rights Watch is especially concerned about the execution of juvenile offenders. The United States continues to apply the death penalty to children in clear violation of international law. In the past three years, only the United States, Congo and Iran have executed juvenile offenders - children under 18 at the time they committed the crime - and the latter two countries have since explicitly repudiated the practice. In 2002, only the United States is known to have put child offenders to death, with three such executions in Texas this year. Human Rights Watch opposes capital punishment in all circumstances. The death penalty is a form of punishment unique in its cruelty and finality. The intrinsic fallibility of all criminal justice systems assures that even when full due process of law is respected, innocent persons may be executed.","United States, Economic Justice, Racial Justice",""
"https://www.hrw.org/news/2002/12/05/kenya-crackdown-nairobis-refugees-after-mombassa-attacks","Kenya- Crackdown on Nairobis Refugees After Mombassa Attacks","Kenya: Crackdown on Nairobi's Refugees After Mombassa Attacks","","12/05/2002","Kenyan police appear to be using the November 28 attacks on Israeli tourists in Mombassa to justify a crackdown on refugees living in Nairobi, Human Rights Watch said today. Since November 29, the police have conducted three large raids and dozens of arbitrary arrests against refugees from Ethiopia, Somalia, Sudan and the Democratic Republic of Congo in several neighborhoods of Nairobi. In the largest group arrest on November 29 at approximately 8:00 pm, 20 Kenyan police officers began house-to-house arrests in Kawangware, a so-called slum neighborhood to the southwest of Nairobi. More than 50 refugees were arrested, and some described being beaten during the arrests. All were pushed into two waiting trucks, among them Sudanese and Congolese refugees, including children. Several other refugees avoided arrest by paying bribes to the police. Among those arrested were two Congolese refugee women with UNHCR-issued documents granting them permission to remain in Nairobi for security reasons. They were waiting for resettlement to a third country, which was necessary because they were judged to be in danger in Kenya.  """"Refugees in Kenya are often at risk because of potential violence from criminal elements. It turns out they are also under threat from the Kenyan police who should be protecting refugees, not abusing them,"""" said Alison Parker, a refugee expert and author of Human Rights Watch's recent report on abuses against refugees living in Nairobi and Kampala.  """"Refugees are also vulnerable to violence at the hands of 'security' agents from their home countries,"""" Parker said.  All 54 Sudanese and Congolese refugees spent the night in a 40-by-30 meter cell at the Muthangari station in Nairobi. Conditions were deplorable, according to a UNHCR official who visited the station. One Congolese refugee woman was arrested along with her child, and she counted some eight other children who were detained along with their mothers. Refugee women were also forced to clean the jail during their time in detention. UNHCR was not allowed access to the refugees until midday on November 30, when the documented refugees were released. Some of the Sudanese refugees remain in detention.  The recent round of arrests is just the latest example where the Kenyan police have committed rights violations against refugees. Police at the Muthangari station told UNHCR officials that the Mombassa crimes were the rationale for the crackdown, but the authorities have made no official link between the Mombassa attacks and this group of detained refugees in Nairobi. To our knowledge, no refugee was charged with criminal acts or terrorist-related activities.  """"Acts of violence, however terrible, never justify a government roundup of refugees. Kenya will not help improve its international image by scapegoating marginal groups such as refugees,"""" Parker said.  Similar crackdowns against refugees occurred in September 1998, in October 2001, twice in February 2001, and in May 2002. In the aftermath of the Mombassa attacks and in the lead-up to Kenya's elections later this month, Human Rights Watch called on the Kenyan police to stop arbitrarily arresting and detaining refugees and otherwise violating their human rights.","Africa, Kenya","Refugees and Migrants, Migrants"
"https://www.hrw.org/news/2002/12/05/afghanistans-bonn-agreement-one-year-later","Afghanistans Bonn Agreement One Year Later","Afghanistan's Bonn Agreement One Year Later","A Catalog of Missed Opportunities","12/05/2002","(New York) - One year after the signing of the Bonn Agreement, Afghanistan continues to face serious obstacles in protecting human rights and establishing basic security, Human Rights Watch said today. A 12-page briefing paper, """"Afghanistan's Bonn Agreement: A Catalog of Missed Opportunities,"""" released today by Human Rights Watch, analyzes conditions in the country one year after the agreement that formalized the end of the Taliban's rule. The briefing paper outlines a number of areas in which the Afghan government and international actors have missed opportunities to improve security and protect human rights. Human Rights Watch makes several recommendations to international and Afghan actors to help realize key provisions in the agreement. The Bonn Agreement was signed on December 5, 2001 by representatives of several different anti-Taliban factions and political groups. It established a roadmap and timetable for establishing peace and security, reconstructing the country, reestablishing some key institutions, and protecting human rights. The agreement contains provisions addressing military demobilization and integration, international peacekeeping, and human rights monitoring. """"One year later, the Bonn Agreement still embodies Afghanistan's best chance for putting an end to chronic instability, violence and a history of massive human rights abuses,"""" said Brad Adams, executive director of the Asia Division at Human Rights Watch. """"Yet many of the agreement's promises have not been fulfilled in the last year. The international community has missed several good opportunities to sideline local military rulers and to better promote security and the protection of human rights."""" Human Rights Watch noted that little progress has been made in establishing better security and protection of human rights outside the capital, Kabul. Currently, the International Security Assistance Force (ISAF), the international peacekeeping force for Afghanistan, is only stationed in and around Kabul. The United States and United Kingdom promised recently to deploy small numbers of troops in enclaves in other parts of the nation. Human Rights Watch said that a greater international military presence is needed to establish security throughout the country to protect ordinary Afghans.  Human Rights Watch also noted that no serious efforts have been made to demobilize and integrate Afghanistan's military in the last year. Human Rights Watch called on nations involved in security issues in Afghanistan, including the United States, the United Kingdom, Germany and the Netherlands, to place more emphasis on disarmament and demobilization efforts, and to devote more forces and monitors to the task. Human Rights Watch welcomed President Hamid Karzai's announcement of new plans for demobilization and establishment of a national army and the news that the government of Japan plans to assist in monitoring future disarmament efforts.  Human Rights Watch also urged the United Nations Assistance Mission in Afghanistan (UNAMA) to increase human rights monitors in Afghanistan and publish more reports about human rights conditions within the country. """"Many of the difficulties in the last year in implementing the Bonn Agreement are the result of the disastrous state of Afghanistan's civil and governmental institutions after two decades of war,"""" said Adams. """"But Afghanistan's warlords are primarily to blame for sabotaging the agreement. The international community is also at fault for not providing the necessary assistance to those Afghans who are trying to make the agreement a success."""" Human Rights Watch said that much had been accomplished in the last year in reestablishing institutions and general reconstruction in Afghanistan, but noted that many Afghans are disillusioned with the lack of political progress. The June loya jirga (grand council), which reappointed President Hamid Karzai as president of Afghanistan, was marked by threats and abuses by military commanders and warlords.  """"Afghanistan is a long way away from meeting conditions for free and fair elections, called for in 2004 by the Bonn Agreement,"""" Adams said. """"But there is still time for the Afghan government, with greater help from the international community, to get things on track."""" Human Rights Watch made a number of recommendations in the briefing paper, including: ISAF should be expanded as soon as possible. The United States, EU nations, Iran, Pakistan, Central Asian states, and other nations involved in Afghanistan should assist in all efforts to expand ISAF. The United States and its coalition partners should offer necessary assistance to enable future ISAF expansion, including supplying necessary intelligence, logistical support, and assistance in emergency evacuations. Germany and the Netherlands should take the lead in lobbying other nations to contribute troops to an expanded ISAF when they take command of ISAF in early 2003. Donors and nations involved in security issues should fully support President Karzai's plans for military demobilization and integration and creation of an Afghan national army. The United States and other nations with a military presence in Afghanistan should stop arming regional and local military commanders or allow such forces to seize discovered arms caches. All outside states should cease the provision of arms, ammunition, equipment, funds and other material support to regional and local military commanders. All military assistance should go through the Ministry of Defense in Kabul in a coordinated manner. UNAMA should substantially increase its human rights monitoring presence around the country to act as both a deterrent and to help break Afghanistan's cycle of impunity. UNAMA should create a trust fund for human rights to finance this initiative. Donors should offer appropriate training, seconding of staff, all necessary financial support, and strong political support to the National Human Rights Commission. The National Human Rights Commission should expand monitoring efforts and issue reports and findings in areas in which it can safely operate.","Asia, Afghanistan",""
"https://www.hrw.org/news/2002/12/06/chad-lifts-immunity-ex-dictator","Chad Lifts Immunity of Ex-Dictator","Chad Lifts Immunity of Ex-Dictator","Green Light to Prosecute Hissène Habré in Belgium","12/06/2002","(Brussels) - The Chadian government's waiver of former President Hissène Habré's immunity will help pave the way for his prosecution on atrocity charges in Belgium, Human Rights Watch said today. The waiver opens the way for the indictment of the former dictator and his extradition from Senegal, where he lives in exile, if Belgian politicians vote to retain that country's long-arm anti-atrocity statute. Habré, labeled an """"African Pinochet,"""" was indicted in Senegal two years ago on charges of torture and crimes against humanity before the Senegalese courts ruled that he could not be tried there. Chadian victims then filed charges against him in Belgium. The president of Senegal, Abdoulaye Wade, has said that he would extradite Habré to Belgium if a request were made. Human rights groups applauded the Chadian move, saying that it was the first time that a country had waived the immunity of a former president to permit criminal human rights charges in another country. """"This waiver is a clear green light for Habre's prosecution,"""" said Reed Brody of Human Rights Watch, which helped the victims file the case. """"We are one step closer to the day when Habré will have to answer in a court of law for his terrible crimes."""" In a letter to the Belgian judge investigating the charges against Habré, Chad's justice minister Djimnain Koudj-Gaou wrote, """"Mr. Hissène Habré can not claim to enjoy any form of immunity from the Chadian authorities"""" The document, dated October 7, 2002, was given today to Human Rights Watch and the International Federation of Human Rights Leagues (FIDH), which immediately made it public. In February and March, the Belgian judge, Daniel Fransen, visited Chad with a police team to investigate the charges against Habré. The judge visited Habré-era prisons and mass grave sites and interviewed victims as well as many of Habré's collaborators. The investigation has since been put on hold, however, as Belgian courts, in cases involving Israeli Prime Minister Ariel Sharon and Ivoirian President Laurent Gbagbo, restricted the scope of the anti-atrocity to cases in which the accused is already in Belgium. The Belgian parliament is now considering two laws to overturn those decisions and restore the law's longer reach. The Chadian government letter resolves the legal question of state immunity. In a decision this February on a Belgian arrest warrant for the then-foreign minister of the Democratic Republic of Congo, the International Court of Justice (ICJ) said that certain high-ranking officials enjoyed """"immunity of jurisdiction"""" from prosecution before the courts of another state. The ICJ left open the question of immunity for former office-holders. The Chadian waiver makes that point moot, however, since under international law the immunity belongs to the state and not to the official. Chadian activists also hailed the waiver. """"For the first time, the Chadian government has committed itself to bring about justice and fighting impunity,"""" said Dobian Assingar, president of the Chadian League for Human Rights and vice-president of the FIDH, stated. """"We welcome this stand, but we will remain vigilant to see how this plays out."""" Twice before, governments have waived the immunity of former presidents to face human rights charges abroad, but these were for civil suits in United States. One was the case of Ferdinand Marcos of the Philippines, the other Prosper Avril of Haiti Hissène Habré ruled the former French colony of Chad from 1982 until he was deposed in 1990 by current President Idriss Déby and fled to Senegal. His one-party regime, marked by widespread atrocities, was backed by the United States and France as a bulwark against Moemmar Khadaffi of Libya. Under President Ronald Reagan, the United States gave covert CIA paramilitary support to help Habré take power and later provided Habré with massive military aid and gave training and support to the his security forces. Habré launched several campaigns against ethnic groups such as the Sara (1984), the Hadjerai (1987) and the Zaghawa (1989), killing and arresting leaders and extended families and even destroying whole communities when he perceived that the groups were hostile to his regime. A 1992 truth commission accused Habré 's regime of some 40,000 political murders and systematic torture. The Truth Commission called for the """"immediate prosecution"""" of those responsible for atrocities. With many ranking officials of the current government involved in Habré's crimes, however, the new government did not pursue Habré's extradition from Senegal, and human rights groups doubt that he could get a fair trial in Chad.","Africa, Chad, Europe/Central Asia, Belgium",""
"https://www.hrw.org/news/2002/12/04/letter-foreign-ministers-osce-participating-states","Letter to the Foreign Ministers of the OSCE Participating States","Letter to the Foreign Ministers of the OSCE Participating States","On the Occasion of the Tenth OSCE Ministerial Council","12/04/2002","We are writing to ask that the forthcoming Ministerial Council meeting take steps to ensure the integration of                  security and human rights initiatives in the OSCE region. We believe this is especially important given the active                  involvement of many countries in the region in the global campaign against terrorism, particularly Russia and                  Georgia.","Europe/Central Asia, Georgia, Russia",""
"https://www.hrw.org/news/2002/12/04/indonesia-violence-unchecked-central-sulawesi","Indonesia- Violence Unchecked in Central Sulawesi","Indonesia: Violence Unchecked in Central Sulawesi","Militias May Continue to Threaten Peace in Indonesia","12/04/2002","(New York) -- The violence plaguing Central Sulawesi today is a direct result of the Indonesian government's failure to punish the perpetrators of major attacks and protect communities in the province since 1998, Human Rights Watch said in a new report released today.  An estimated 1,000 people have died and more than 100,000 have been displaced since violence between Christians and Muslims broke out in the Poso region of Central Sulawesi in December 1998.  The 48-page report, Breakdown: Four Years of Communal Violence in Central Sulawesi, says security forces have turned a blind eye to violence committed by both sides, including attacks by the Laskar Jihad militia. Human Rights Watch warned that shootings, bombings and attacks continue with impunity, putting at risk a peace declaration signed a year ago.  """"Some western governments want to strengthen ties with the Indonesian military in the fight against terrorism, but the army cannot even control conflict in many parts of the country,"""" said Brad Adams, executive director of the Asia division at Human Rights Watch. """"This problem cannot be fixed by more weapons and training. The focus should be on reform.""""  Following a fight between youths four years ago, Muslim and Christian groups mounted attacks on each other's neighborhoods and villages in repeated cycles of violence. Security forces failed to stop the attacks, and when they did act, they sometimes worsened conditions by firing into crowds and committing human rights violations. Many of the worst crimes went unpunished, and several subsequent outbreaks were tied to the lack of arrests for prior violence. The few trials that did take place produced inconsistent sentences and took place in a circus-like atmosphere that inflamed tensions further, Human Rights Watch said. An effective and unbiased deployment of police or military, with a justice system that could hold perpetrators accountable, could have ended the problem when it began in 1998, Human Rights Watch said. International attention has focused on Indonesia's cooperation in the fight against terrorism, particularly since the bombing in Bali on October 12 of this year. """"Terrorist networks in Indonesia indeed require urgent attention by authorities,"""" said Adams. """"But Indonesia's regional conflicts pose a more direct threat to democratization and peace. And local conflicts create the chaos and radicalization that terrorist networks seek out."""" An al-Qaeda training camp was allegedly set up in the Poso area. The Human Rights Watch report describes how the radical Muslim organization Laskar Jihad, which had formed to join a similar conflict in Maluku to the east, arrived in Poso in July 2001. They met with local officials and were welcomed by Muslims who felt police and army units had failed to protect them. The arrival of a well-armed, experienced fighting force was followed by the destruction of Christian villages in late 2001. Although the scale of violence fell after the signing of the Malino Declaration in December 2001, the militia's decision to remain in Poso became a sticking point in the peace process. As pressure on Muslim radicals grew in the days following the explosion on Bali, Laskar Jihad announced that it was disbanding. They asserted the decision had been made for internal reasons days before the attack, which has not been linked to the group. Soon after, another group called the Islam Defenders Front (Front Pembela Islam, FPI) made a similar announcement in Jakarta. Leaders of both groups had already been charged with crimes, and observers said widely-alleged support from elements in the army was fading. """"The announcement by the radical Muslim militia Laskar Jihad that it is disbanding makes this a critical time for peace in Poso and throughout Indonesia,"""" said Adams. """"The government must demonstrate through credible investigations and prosecutions that violence by militias or their former members is unacceptable."""" Observers worry that former militia members will not simply return to their home villages. Many have been become radicalized, experienced fighters during years of conflict. There are also other militias throughout the country that have not disbanded, some of them tied to political parties. If the government acts now to hold perpetrators of organized violence accountable, while clarifying the legal basis for banning paramilitary groups, widespread violence may be reduced during the next election cycle in 2004. Human Rights Watch called for an investigation by Indonesia's National Human Rights Commission into the failure to contain the violence in Poso, and urged that internationally-supported training programs build the capacity of police in the province, including measures to increase accountability for human rights violations.","Asia, Indonesia",""
