"URL","html_name","Title","Subtitle","Date","Content","Country","Topics"
"https://www.hrw.org/news/1998/11/18/were-chemical-weapons-used-bosnia","Were Chemical Weapons Used in Bosnia","Were Chemical Weapons Used in Bosnia?","A Call for an Investigation into the 1995 Srebrenica Killings","11/18/1998","Human Rights Watch released the results of a 2-year investigation of allegations that a chemical agent was used against Bosniaks fleeing Srebrenica during the war in Bosnia and Hercegovina in July 1995.   Short of conclusive evidence that a chemical agent was used, Human Rights Watch called today for a broader international investigation of the allegations in order to bring justice to the victims, strengthen international controls over the proliferation of chemical weapons, and prevent a dangerous arms race in the former Yugoslavia. While the 54-page report, Chemical Warfare in Bosnia? The Strange Experiences of the Srebrenica Survivors, does not present conclusive proof substantiating the allegations, Human Rights Watch has documented the following: In the summer of 1995, shortly after the fall of the United Nations-designated """"safe area"""" of Srebrenica, survivors emerged from a long trek to safety with accounts that they had been attacked during their flight with some type of chemical weapon, possibly an incapacitating agent called BZ. (This agent was originally developed by the United States in the 1960s but was never used). Their column had been attacked by Bosnian Serb forces commanded by Gen. Ratko Mladi. Survivors gave consistent descriptions to Human Rights Watch of mortar shells that produced a """"strange smoke"""" of various colors which did not rise but spread out slowly. Following these attacks, some of the marchers—the numbers are unclear—began to hallucinate and behave in an irrational manner, with some even killing their friends or themselves. So far the behavior following these attacks has defied explanation, including by experts on war-related stress. The army of the former Yugoslavia, the Yugoslav People's Army (JNA), is known to have possessed incapacitating agents, including BZ, and to have developed doctrine and delivery systems for BZ. The situation that confronted the people fleeing Srebrenica matched the scenario for which the use of incapacitating chemical agents was prescribed in a JNA military manual. The United States government apparently took the allegations seriously enough to conduct an investigation, reported to have taken place in late 1996 or early 1997. The results of this investigation have not been made public, but in late 1996 or early 1997 the U.S. intelligence community was reported to have information suggesting that chemical weapons may have been used in Srebrenica. The U.S. government's refusal to release the findings may, according to a U.S. official interviewed by Human Rights Watch, be based on a belief that making this information public might hurt the international effort to effect peace in the former Yugoslavia. Following interviews with some thirty-five survivors as well as U.N. and other international personnel in the former Yugoslavia, and a review of documentation available in 1996-97 relating to events at Srebrenica, Human Rights Watch has found the evidence, while suggestive of the use of BZ or a similar chemical incapacitant, still incomplete. Most of those reported to have been affected by the """"strange smoke"""" apparently never reached Tuzla and could therefore not be interviewed; they are presumed dead. Physical evidence, including chemical traces in shells or the clothes of people who died during the march and whose bodies were exhumed subsequently, has remained elusive. In a March 1997 report, Clouds of War: Chemical Weapons in the Former Yugoslavia, Human Rights Watch disclosed that it had uncovered evidence that the JNA had an extensive and sophisticated chemical weapons program prior to the breakup of Yugoslavia in 1991 that included nerve and mustard gasses, but also incapacitating agents like BZ; that the army of the Federal Republic of Yugoslavia (Serbia and Montenegro) inherited much of this program; and that the army of Bosnia and Hercegovina produced crude chemical munitions during the Bosnian war (1992-95).  Human Rights Watch also revealed that it had strong indications that the army of the Federal Republic of Yugoslavia was continuing to maintain an offensive chemical weapons capability throughout the 1990s. The Federal Republic of Yugoslavia is the only state in Europe not to have signed the 1993 Chemical Weapons Convention. As sponsor of the Dayton Accords, the international community has a vital stake in the accords' success. Silence on the question whether Serb forces used chemical weapons will give the perpetrators a sense of impunity, and may therefore encourage them to resort to chemical weapons again in any future fighting. Moreover, Yugoslavia's failure to sign the Chemical Weapons Convention may undermine treaty compliance by other Balkan states. Human Rights Watch calls on the international community to investigate allegations that chemical weapons were used in Srebrenica. The U.N. Security Council should instruct U.N. agencies, such as the Organization for the Prohibition of Chemical Weapons, the International Criminal Tribunal for the Former Yugoslavia, and the Office of the United Nations Secretary-General, to do so. It should also call for the release of all information on the development, production, stockpiling, and use of chemical weapons in the former Yugoslavia which international alliances and their member states, including troop contributors of the now-defunct United Nations Protection Force (UNPROFOR) and NATO-led Implementation Force (IFOR), as well as the Stabilisation Force (SFOR) and the International Police Task Force (both currently operating in Bosnia), may have in their possession.","Europe/Central Asia, Bosnia and Herzegovina","Arms"
"https://www.hrw.org/news/1998/11/18/hrw-calls-britain-extradite-pinochet-if-lords-rule-he-not-immune","HRW Calls On Britain to Extradite Pinochet If Lords Rule He Is Not Immune","HRW Calls On Britain to Extradite Pinochet If Lords Rule He Is Not Immune","","11/18/1998","(New York/London) - Human Rights Watch today called on the British Home Secretary, Jack Straw, to hold General Augusto Pinochet for extradition if the House of Lords rules that he is not immune from prosecution as a former head of state.  The House of Lords' decision on whether Pinochet enjoys absolute immunity from suit in England will be delivered on Wednesday, November 25. If the Lords rule that he is not immune for the thousands of killings, disappearances"""" and acts of torture committed under his command, the extradition requests of Spain, France and Switzerland will come before the British government.     The Chilean government is pressing the U.K. to release General Pinochet on """"humanitarian"""" grounds even if the Lords rule against him. Chile has sent high-level representatives to London and postponed talks over the purchase of frigates from Britain worth about $100 million.     Human Rights Watch called on the Home Secretary to resist such pressure, taking into account """"the gravity of General Pinochet's offenses, the impunity which General Pinochet would continue to enjoy on returning to Chile, and the United Kingdom's obligations under international law.""""","Americas, Europe/Central Asia, Chile, United Kingdom","International Justice"
"https://www.hrw.org/news/1998/11/16/egyptian-government-urged-act-now-torture","Egyptian Government Urged to Act Now on Torture","Egyptian Government Urged to Act Now on Torture","","11/16/1998","In a letter to President Hosni Mubarak made public today, Human Rights Watch appeals to the Egyptian government for urgent measures to halt torture by police and security forces.  Torturers should be investigated and prosecuted for their actions, which violate international and Egyptian law, and should not continue to enjoy impunity, it says.   """"The government must finally admit that torture is a pervasive problem,"""" said Hanny Megally, executive director of the Middle East and North Africa Division of Human Rights Watch. """"It touches the entire society, irrespective of gender, age, religious belief, and political orientation.""""  He noted that this year, in a remarkable new development, citizens have taken to the streets to protest deaths in police custody of their neighbors, and to demand the prosecution of torturers. """"Top officials should not ignore this message that ordinary Egyptians are sending,"""" said Megally. Egyptian police and security forces use torture routinely, to obtain information and coerce confessions in cases involving ordinary criminal offenses, as well as in cases of political violence. Citing recommendations made to Egypt in 1996 by the U.N. Committee against Torture, Human Rights Watch urged the independent investigation of all allegations of torture so that victims will have effective and secure means of seeking justice, and perpetrators will be held fully accountable under the law.","Middle East/North Africa, Egypt",""
"https://www.hrw.org/news/1998/11/16/letter-britains-home-secretary","Letter to Britains Home Secretary","Letter to Britain's Home Secretary","","11/16/1998","The Honourable Jack Straw Secretary of State for the Home Department  50 Queen Anne's Gate London SW1H 9AT United Kingdom   Dear Home Secretary:   We write concerning the requested extradition of Gen. Augusto Pinochet. As we did in our letter of October 19, Human Rights Watch again wishes to commend the United Kingdom for allowing the arrest of General Pinochet on the Spanish warrant. We have followed the House of Lords proceedings carefully, submitting legal briefs to the Law Lords and attending each court session. Should the Lords reverse the High Court decision that invalidated the arrest, we respectfully urge you to take the principled actions necessary to ensure that General Pinochet is extradited to Spain.   We understand that the Extradition Act grants you discretion to decline extradition, for example where extradition would, having regard to all the circumstances, be """"unjust or oppressive."""" The reasonable exercise of your discretion requires that you take into account the gravity of General Pinochet's offenses, the impunity which General Pinochet would continue to enjoy on returning to Chile, and the United Kingdom's obligations under international law.   The systematic human rights violations committed under General Pinochet's command amount to crimes against humanity. Official Chilean investigations have confirmed that more than 3,100 people were victims of extrajudicial execution or """"disappearance."""" Thousands of others were victims of torture, arbitrary detention, forced exile, or other abuses. Indeed, torture of political detainees in clandestine detention centers was systematic throughout the Pinochet regime, often overseen by doctors expert in keeping victims barely alive.   International law - as well as the prevention of future atrocities - demands the prosecution of those responsible for such crimes.   In April 1978, however, the Chilean military granted itself a general amnesty from prosecution and punishment for its crimes. The self-amnesty covers the period when most of the worst abuses took place, from the coup in September 1973 to March 1978. The Chilean Supreme Court has repeatedly upheld the measure's constitutionality. The Chilean government has touted one recent Supreme Court decision that one investigation of alleged """"war crimes"""" committed by the military before 1978 could proceed. But in the Chilean legal system, this single case does not establish any precedent for subsequent legal action. Indeed, in a later case, the Supreme Court again upheld the amnesty above international human rights law.   Similarly, General Pinochet will not be indicted, prosecuted or punished in Chile for human rights crimes committed after the period covered by the self-amnesty. As """"senator-for-life,"""" a bargain for leaving office in 1990, Pinochet is protected from such prosecutions. Theoretically, the Chilean Supreme Court could strip him of this immunity, if it found him guilty of criminal acts. But since the military left office in 1990, the court has never deprived a member of congress of immunity. In any case, any indictment of General Pinochet in Chile would surely lead military tribunals to claim jurisdiction over the matter, another guarantee that he will never face justice. In past civilian-military conflicts over jurisdiction, Chile's Supreme Court has readily acceded to such demands from the military. Military courts are staffed by current and former military officers whom Pinochet either promoted or appointed.   Britain is also under an international obligation to try or extradite persons accused of the horrible crimes at issue here. This obligation is set forth, inter alia, in the Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment, to which the United Kingdom is a party. Torture is one of the charges on which General Pinochet's extradition is sought. As a party to the European Convention on Human Rights, the United Kingdom also has an obligation to ensure access to justice for the victims of General Pinochet's crimes. Several European countries have sent the unequivocal message that they believe General Pinochet should stand trial. Spain, France and Switzerland have all requested his extradition. Returning the general to Chile would deprive his victims in these countries of their right to a remedy.   General Pinochet's lawyers argued in the House of Lords that Britain should defer to the """"arrangement"""" reached in Chile which included the military's self-amnesty. We strongly believe, however, that the international community has a greater long-term interest in making it clear to those who would use violence to seize power that they face punishment if they embark on crimes against humanity. There is little chance of preventing such terrible crimes if their authors know that at the end of the day they can bargain for an amnesty and escape punishment.   Given the gravity of General Pinochet's offenses, the impunity he enjoys in Chile and the United Kingdom's obligations under international law, we respectfully submit that there are no circumstances by which the extradition of Pinochet to Spain could reasonably be considered either """"unjust or oppressive.""""   Sincerely,     Reed Brody Advocacy Director   cc. The Honourable Robin Cook","Americas, Europe/Central Asia, Chile, United Kingdom","International Justice"
"https://www.hrw.org/news/1998/11/15/letter-guyanas-foreign-minister","Letter to Guyanas Foreign Minister","Letter to Guyana's Foreign Minister","","11/15/1998","We are writing to express our profound regret that your government plans to withdraw from the First Optional Protocol to the International Covenant on Civil and Political Rights (ICCPR).","Americas, Guyana",""
"https://www.hrw.org/news/1998/11/13/indonesia-jakarta-killings-need-international-response","Indonesia- Jakarta Killings Need International Response","Indonesia: Jakarta Killings Need International Response","","11/13/1998","Human Rights Watch today called on Indonesia’s major donors and APEC leaders to urgently make personal calls to Indonesian President Habibie and General Wiranto, asking them to investigate excessive use of force by soldiers confronting angry mobs in Jakarta.  In the last three days, at least ten people have been killed in the clashes, and the""""There is no question that security forces had an obligation to protect the parliament building against surging masses of students and others who joined in the protests,"""" said Sidney Jones, Asia director of Human Rights Watch.  """"But eyewitness accounts indicate that by Friday, the soldiers were firing rubber bullets at extremely close range. Instead of using the minimum amount of force necessary to control the crowds, they seemed to be deliberately targeting the protestors.""""  Jones said the situation was made worse by the economic crisis, and local groups were appealing urgently for medicine, drugs, and funds to cover the hospitalization costs of all those wounded in the last three days of clashes. Protests in Indonesia have been building for weeks as students challenged the convening of a special session of the country’s highest legislative body, the People’s Consultative Assembly, better known as the MPR. The MPR, which opened Tuesday, was charged with setting Indonesia on the path to reform, but the same students who brought down Soeharto in May rejected it as being too closely tied to Soeharto cronies. They began trying to march to the parliament building to demand the session be closed down; they also demanded the resignation of President Habibie and an end to the role of the armed forces in politics. By Friday, the student ranks had been swelled with large numbers of youths and others, angry at the army barricades that prevented them from moving about the city. Jones called on APEC leaders to make personal appeals now, and to reiterate the need for an investigation when they meet with President Habibie at the APEC summit in Kuala Lumpur next month. APEC member states include Australia, Brunei, Canada, Chile, China, Hong Kong, Indonesia, Japan, South Korea, Malaysia, Mexico, New Zealand, Papua New Guinea, the Philippines, Singapore, Taiwan, Thailand, and the U.S. Russia, Vietnam, and Peru will also be at the APEC summit.","Asia, Indonesia","Free Speech"
"https://www.hrw.org/news/1998/11/12/letter-president-hosni-mubarak","Letter to President Hosni Mubarak","Letter to President Hosni Mubarak","","11/12/1998","In a letter to President Hosni Mubarak made public today, Human Rights Watch appeals to the Egyptian government for urgent measures to halt torture by police and security forces.","Middle East/North Africa, Egypt",""
"https://www.hrw.org/news/1998/11/11/why-chile-wont-prosecute-pinochet","Why Chile Wont Prosecute Pinochet","Why Chile Won't Prosecute Pinochet","","11/11/1998","(London) - Human Rights Watch today denounced suggestions by Augusto Pinochet's lawyers that the ex-dictator could be prosecuted in Chile.  In arguments before a five-member panel of the House of Lords, which is ruling on whether Pinochet has immunity from extradition, Pinochet's lawyer Clare Montgomery stated on Tuesday that """"a forum is available to deal with the matter [in Chile].""""  """"There is no chance that Pinochet will be prosecuted by a Chilean court,"""" said Reed Brody, Advocacy Director of Human Rights Watch. """"This is a cynical ploy to get Pinochet back home where he can be shielded from justice."""" At least eleven cases now in Chilean courts raise the issue of Pinochet's culpability for human rights violations. But as a senator-for-life, a position he claimed as part of his bargain for leaving office in 1990, Pinochet is protected from such prosecutions. Theoretically, the Chilean Supreme Court could strip him of his immunity, if it found him guilty of criminal acts. But since the military left office in 1990, the court has never deprived a member of congress of immunity.  If, by some miracle, Pinochet suddenly were indicted for his crimes, a military tribunal would surely claim jurisdiction in the case, arguing that Pinochet's crimes were committed as part of his military service. In past conflicts over jurisdiction, Chile's Supreme Court has readily acceded to such demands from the military. Military courts are staffed by current and former military officers whom Pinochet either promoted or appointed.  In April 1978, the Chilean military granted itself a general amnesty from prosecution and punishment for its crimes, and in 1990, the Supreme Court upheld the measure's constitutionality. The amnesty covers the period when most of the worst abuses took place, from the coup in September 1973 to March 1978. The official Chilean truth commission has said that more than 3,100 people were executed or """"disappeared"""" during the years of military dictatorship, 1973-1990. The Chilean government has touted a recent Supreme Court decision that the Geneva Conventions could prevail over the self-amnesty in one investigation of alleged war crimes committed by the military before 1978. But in the Chilean legal system, this single case does not establish any precedent for subsequent legal action. Indeed, in a later case, the Supreme Court again upheld the amnesty above international human rights law. Out of several hundred military officers who might be implicated in cases of serious human rights abuse, only three have been prosecuted. The 1978 amnesty expressly excluded the car-bombing murder of former Chilean Foreign Minister Orlando Letelier and U.S. citizen Ronni Karpen Moffitt in Washington, D.C. in 1976. A U.S. grand jury indicted four members of Pinochet's security police, the DINA, including the agency's chief of operations Army Brig. Pedro Espinoza, and its director Army Gen. Manuel Contreras Sep·lveda, who reported directly to General Pinochet. In 1995, under strong U.S. pressure, both Contreras and Espinoza went to prison in Chile for the crime. In addition, one member of the military is in jail for an unrelated human rights crime committed in 1983. Even Pinochet's family members appear untouchable in Chile. In the early 1990's, government auditors were investigating Pinochet's son, Augusto Pinochet Hiriart, in a $7 million corruption case involving military-run businesses. In May 1993, citing discontent over issues including this investigation, the army carried out a threateningly public military exercise in Santiago, the national capital. The then-government subsequently signed an agreement giving the army some power to monitor the Pinochet investigation. Under intense military pressure, the government of President Eduardo Frei was obliged to order the investigation closed in July 1995. Frei cited """"national interest"""" as the reason for doing so.","Americas, Chile","International Justice"
"https://www.hrw.org/news/1998/11/11/apec-leaders-should-press-human-rights-malaysia","APEC Leaders Should Press Human Rights in Malaysia","APEC Leaders Should Press Human Rights in Malaysia","","11/11/1998","Human Rights Watch today urged all government leaders attending the Asia Pacific Economic Cooperation (APEC) summit in Kuala Lumpur on November 17-18 to raise concerns about the deterioration of human rights in Malaysia. The arrest and ill-treatment of former Deputy Prime Minister Anwar Ibrahim, now on trial on corruption charges, attest to the worsening situation.   """"This is the first time since APEC summits began in 1993 that the host country is embroiled in a major political crisis, with the prime minister using draconian methods to silence political rivals,"""" said Sidney Jones, Asia director of Human Rights Watch. """"If APEC leaders are silent, they will be seen as implicitly endorsing Prime Minister Mahathir's actions.""""   In addition to the arrest and beating of Mr. Anwar, the government has banned rallies by his supporters, intimidated and harassed his wife, and arrested hundreds for taking part in """"illegal assemblies."""" There are serious questions about the fairness of Mr. Anwar's trial, which started on November 2; it will recess for the duration of the APEC summit and resume in late November.   Human Rights Watch said APEC delegations should indicate their concern by doing the following:  avoiding any bilateral meetings or official state visits with Prime Minister Mahathir at a time when the rights of Malaysians are under assault.  speaking out strongly about Mr. Anwar's detention, arrest and trial. Delegations should insist that a government inquiry into the beating Mr. Anwar endured at the hands of police be made  public immediately; they should also call for an independent investigation to be conducted.  publicly objecting to the repeated use of the Internal Security Act (ISA) to detain people linked to Mr. Anwar, and the use of other laws, such as the Police Act and the Printing Presses and Publications Act to suppress free debate and assembly. Delegations should endorse the Malaysian Bar Council's call for a repeal of the ISA.  publicly and privately criticizing any attempts by the Malaysian authorities to restrict the rights of peaceful assembly and freedom of association of Malaysian citizens during the APEC meeting. They should also object to any threats to expel journalists who cover protests, or moves to detain or deport foreigners participating in the """"Asia Pacific People's Assembly,"""" a forum of nongovernmental activists from around the region taking place in Kuala Lumpur from November 10-15.   Business leaders attending APEC meetings should also voice their concern about Mr. Anwar's treatment and stress that respect for basic human rights is key to ensuring investor confidence.","Asia, Malaysia",""
"https://www.hrw.org/news/1998/11/11/letter-chief-procurator-hovsepiyan","Letter to Chief Procurator Hovsepiyan","Letter to Chief Procurator Hovsepiyan","Investigate harassment claims and the disappearance of Mushegh Minasyan","11/11/1998","I write to express our concern regarding the harassment of Militza Birg, a forty-five year old dual citizen of Austria and Yugoslavia, by a Erebuni District procuracy official. Human Rights Watch believes that Ms. Birg was threatened by the procuracy official in an attempt to dissuade her from inquiring into the disappearance of her husband, Mushegh Minasyan, a forty-four-year-old Armenian citizen, from his home in Yerevan in June.","Europe/Central Asia, Armenia",""
"https://www.hrw.org/news/1998/11/10/civilian-guards-pose-threat-indonesia-says-rights-group","Civilian Guards Pose Threat in Indonesia Says Rights Group","Civilian Guards Pose Threat in Indonesia Says Rights Group","","11/10/1998","(New York) — Human Rights Watch today called on the government of Algeria to end the politically motivated financial pressures against four private dailies that have led to a three-week-long strike by seven of the country’s leading newspapers. The four papers were squeezed after they ran a series of unprecedentedly critical articles attacking top presidential advisor General Mohamed Betchine and Justice Minister Mohamed Adami, apparently hastening their resignations.  Following the publication of the exposés, which many observers characterized as a campaign targeting Betchine and other allies of President Zeroual, the government-owned printing presses on October 14 informed El-Watan, Le Matin, Le Soir d’Algérie and La Tribune that they would have to pay their debts in full within forty-eight hours. This demand reportedly contradicted an understanding reached between newspapers and printing presses earlier in 1998, and appeared to single out particular titles for their critical coverage.  Following the notification by the printers that they intended to suspend services unless these four dailies paid their arrears, the printers informed two of them, El-Watan and Le Matin, that their printing was being suspended. In response to the printing halt, Le Soir d’Algérie and La Tribune, along with three other dailies, Liberté, El-Khabar, and Le Quotidien d’Oran, went on solidarity strike, leaving the country without seven of its leading dailies. The last three resumed publication on November 8. El-Watan announced that it had repaid all its depts to the printers on November 9, but as of November 10 publication had not resumed. During the strike, many of these newspapers published articles and declarations daily on the Internet. Sudden demand for debt payment, in apparent disregard for existing understandings on repayment, is a method that Algerian authorities have used previously to exploit their monopoly on printing presses to punish critical newspapers while favoring those that toe the line.  The popular Arabic daily Ech-Chorouk was temporarily unable to publish in 1997 after its public-sector printer stopped printing it, citing unpaid bills. Ech-Chorouk eventually got a court to order its printer to resume printing the newspaper on the grounds that the printer had breached a contract with it. In December 1996, the opposition weekly La Nation was forced to shut down when its public-sector printer demanded full payment of arrears. La Nation remains closed, although it has reportedly reached agreement with printers on debt repayment and has been given authorization to resume publication.  Another vehicle of carrot-and-stick pressure on the press is the centralized agency that determines placement of all advertising purchased by public-sector entities, the main source of advertising revenues for Algeria’s print media. The New York-based Committee To Protect Journalists reported, in a communiqué dated October 28, that Communications Minister Habib Chawki had assured its representatives that newspapers could establish private printing facilities without government interference. Human Rights Watch welcomes this assurance and believes that the availability of private-sector printers is a safeguard of press freedom. In the present situation of state monopoly over printing presses, Human Rights Watch urges state-owned presses not to practice discrimination on political or other grounds in their dealing with client publications. We also call on the government of Algeria to intervene with state-owned printers to rescind the demands for immediate debt payment that contradict earlier understandings and appear motivated by a desire to silence particular titles because of their outspokenness. Such steps will help to protect freedom of expression, a right enshrined in the International Covenant on Civil and Political Rights, to which Algeria is a signatory.","Asia, Indonesia",""
"https://www.hrw.org/news/1998/11/09/hrw-calls-algeria-lift-economic-siege-against-critical-newspapers","HRW Calls on Algeria to Lift Economic Siege against Critical Newspapers","HRW Calls on Algeria to Lift Economic Siege against Critical Newspapers","","11/09/1998","Human Rights Watch today called on the government of Algeria to end the politically motivated financial pressures against four private dailies that have led to a three-week-long strike by seven of the country’s leading newspapers.  The four papers were squeezed after they ran a series of unprecedentedly critical articles attacking top presidential advisor General Mohamed Betchine and Justice Minister Mohamed Adami, apparently hastening their resignations.  Following the publication of the exposés, which many observers characterized as a campaign targeting Betchine and other allies of President Zeroual, the government-owned printing presses on October 14 informed El-Watan, Le Matin, Le Soir d’Algérie and La Tribune that they would have to pay their debts in full within forty-eight hours. This demand reportedly contradicted an understanding reached between newspapers and printing presses earlier in 1998, and appeared to single out particular titles for their critical coverage.  Following the notification by the printers that they intended to suspend services unless these four dailies paid their arrears, the printers informed two of them, El-Watan and Le Matin, that their printing was being suspended. In response to the printing halt, Le Soir d’Algérie and La Tribune, along with three other dailies, Liberté, El-Khabar, and Le Quotidien d’Oran, went on solidarity strike, leaving the country without seven of its leading dailies. The last three resumed publication on November 8. El-Watan announced that it had repaid all its depts to the printers on November 9, but as of November 10 publication had not resumed. During the strike, many of these newspapers published articles and declarations daily on the Internet. Sudden demand for debt payment, in apparent disregard for existing understandings on repayment, is a method that Algerian authorities have used previously to exploit their monopoly on printing presses to punish critical newspapers while favoring those that toe the line.  The popular Arabic daily Ech-Chorouk was temporarily unable to publish in 1997 after its public-sector printer stopped printing it, citing unpaid bills. Ech-Chorouk eventually got a court to order its printer to resume printing the newspaper on the grounds that the printer had breached a contract with it. In December 1996, the opposition weekly La Nation was forced to shut down when its public-sector printer demanded full payment of arrears. La Nation remains closed, although it has reportedly reached agreement with printers on debt repayment and has been given authorization to resume publication.  Another vehicle of carrot-and-stick pressure on the press is the centralized agency that determines placement of all advertising purchased by public-sector entities, the main source of advertising revenues for Algeria’s print media. The New York-based Committee To Protect Journalists reported, in a communiqué dated October 28, that Communications Minister Habib Chawki had assured its representatives that newspapers could establish private printing facilities without government interference. Human Rights Watch welcomes this assurance and believes that the availability of private-sector printers is a safeguard of press freedom. In the present situation of state monopoly over printing presses, Human Rights Watch urges state-owned presses not to practice discrimination on political or other grounds in their dealing with client publications. We also call on the government of Algeria to intervene with state-owned printers to rescind the demands for immediate debt payment that contradict earlier understandings and appear motivated by a desire to silence particular titles because of their outspokenness. Such steps will help to protect freedom of expression, a right enshrined in the International Covenant on Civil and Political Rights, to which Algeria is a signatory.","Middle East/North Africa, Algeria","Press Freedom, Free Speech"
"https://www.hrw.org/news/1998/11/09/letter-clinton","Letter to Clinton","Letter to Clinton","","11/09/1998","Human Rights Watch writes to you to highlight our concern that all feasible steps be taken to avoid death or injury among Iraqi civilians in the event of war with Iraq.","Middle East/North Africa, United States, Iraq",""
"https://www.hrw.org/news/1998/11/09/letter-blair","Letter to Blair","Letter to Blair","","11/09/1998","Human Rights Watch writes to highlight our concern that all feasible steps be taken to avoid death or injury among Iraqi civilians in the event of war with Iraq.","Europe/Central Asia, Middle East/North Africa, United Kingdom, Iraq",""
